name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Raleigh, NC",2023-01-01,65.1,48.9,56.6,65.1,48.9,56.6,52.5,86.8,0,0,0,,0,0,13.9,8.8,257.3,1018,61.5,8.1,116.3,10.2,5,10,2023-01-01T07:24:45,2023-01-01T17:11:41,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-02,60.8,42.3,50.2,60.8,39.8,50,47.8,91.7,0.001,100,4.17,rain,0,0,10.3,8.1,231.4,1022.1,77.4,3.7,101.4,8.7,5,10,2023-01-02T07:24:54,2023-01-02T17:12:28,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722,0425W"
"Raleigh, NC",2023-01-03,71.2,50.9,61.2,71.2,50.9,61.2,53.9,78.5,0.002,100,4.17,rain,0,0,24.2,15.3,217.8,1019,77.7,9.2,84,7.4,4,10,2023-01-03T07:25:02,2023-01-03T17:13:17,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-04,68.6,62,64.1,68.6,62,64.1,60.4,87.5,0.311,100,20.83,rain,0,0,25.3,15.4,213.6,1013.7,88.3,9.2,29.2,2.6,1,10,2023-01-04T07:25:08,2023-01-04T17:14:06,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-05,68,50.7,59,68,50.7,59,48.9,72.2,0,0,0,,0,0,18.3,12.6,231,1015.1,51.1,9.1,106.5,9.3,5,10,2023-01-05T07:25:12,2023-01-05T17:14:56,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-06,57.7,39.8,47.9,57.7,38.3,47,31.5,55,0,0,0,,0,0,18.3,11,280.6,1019.6,21.2,9.9,127.6,11.2,5,10,2023-01-06T07:25:14,2023-01-06T17:15:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722,0425W,F3724"
"Raleigh, NC",2023-01-07,52.5,34.9,41.3,52.5,34.9,41,31.7,69.6,0,0,0,,0,0,11.4,6.6,254.3,1025.2,54.8,9.9,59.5,5,3,10,2023-01-07T07:25:14,2023-01-07T17:16:40,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722,0425W"
"Raleigh, NC",2023-01-08,40.3,32.8,37.5,40.2,29.7,35.9,32.4,82.2,0.1,100,20.83,rain,0,0,10.3,6.9,57.1,1025.4,80.4,8.3,25.1,2.2,1,10,2023-01-08T07:25:13,2023-01-08T17:17:34,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-09,53.9,34,43.5,53.9,34,42.2,34.7,74.4,0.03,100,8.33,rain,0,0,21.9,9.4,330.5,1018.4,42.3,7.6,134.6,11.6,5,10,2023-01-09T07:25:09,2023-01-09T17:18:28,0.59,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722,0425W"
"Raleigh, NC",2023-01-10,55.8,29.3,41,55.8,27.6,40.5,31.6,71.8,0,0,0,,0,0,16.1,8.4,246.6,1018.8,56.5,9.9,108.6,9.4,5,10,2023-01-10T07:25:03,2023-01-10T17:19:23,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-11,59.4,32.1,46.7,59.4,32.1,46.5,35.9,68.5,0,0,0,,0,0,10.3,9,134.2,1019.8,65.6,9.8,121.7,10.6,5,10,2023-01-11T07:24:55,2023-01-11T17:20:20,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-12,67.5,51.5,58,67.5,51.5,58,48.7,71.3,0.26,100,16.67,rain,0,0,33.8,15.9,195.8,1015.4,93.8,9.8,46.2,4.1,2,10,2023-01-12T07:24:46,2023-01-12T17:21:16,0.69,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-13,55.6,43.3,52.1,55.6,38.7,51.3,39.5,64.1,0.177,100,25,rain,0,0,30,14.2,285,1006.7,76.4,9.8,130.7,11.3,6,10,2023-01-13T07:24:34,2023-01-13T17:22:14,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-14,44.2,33.8,39.6,39.4,28.6,34.5,24.6,55.7,0.009,100,4.17,"rain,snow",0,0,23,10.4,330.7,1012.4,74.5,9.9,54.5,4.7,2,10,2023-01-14T07:24:20,2023-01-14T17:23:12,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-15,50.7,29.7,37.1,50.7,23.5,34.7,16.3,44.3,0,0,0,"rain,snow",0,0,23,9.5,339.4,1019.2,9.9,9.9,146.6,12.7,6,10,2023-01-15T07:24:05,2023-01-15T17:24:11,0.79,Clear,Clear conditions throughout the day.,clear-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-16,56.3,26.2,40.7,56.3,26.2,40.2,19.8,48.5,0,0,0,"rain,snow",0,0,8.1,6.3,246.2,1018.2,45.6,9.9,129.9,11.1,5,10,2023-01-16T07:23:48,2023-01-16T17:25:11,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-17,52,44.4,48.7,52,41.7,47.1,38.4,69.8,0.124,100,33.33,rain,0,0,20.8,12.9,230.8,1011.4,89.5,8.6,29.5,2.6,2,10,2023-01-17T07:23:28,2023-01-17T17:26:11,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-18,68.4,50.9,56.2,68.4,50.9,56.2,48.7,77.8,0,0,0,rain,0,0,17.2,10,238.9,1015.4,81,8.6,113.3,9.7,6,10,2023-01-18T07:23:07,2023-01-18T17:27:11,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-19,71,51.9,62.4,71,51.9,62.4,54.3,76.2,0,0,0,,0,0,31.7,20.1,218.5,1011.7,71.5,9.6,77,6.6,4,10,2023-01-19T07:22:44,2023-01-19T17:28:12,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722,0425W"
"Raleigh, NC",2023-01-20,62.5,42.5,54,62.5,39.7,53.7,34.1,48.1,0,0,0,,0,0,24.2,13.8,286.4,1013.1,25,9.9,143.9,12.5,6,10,2023-01-20T07:22:19,2023-01-20T17:29:14,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-21,49.7,33.2,41.2,49.7,30.7,40.4,26.7,57.4,0,0,0,,0,0,18.3,6.9,357.1,1022.8,53,9.9,144.8,12.2,6,10,2023-01-21T07:21:52,2023-01-21T17:30:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-22,46.5,37.6,41.7,44.8,33.5,39.6,37.7,86,0.616,100,70.83,rain,0,0,20.8,9,66.2,1014.7,96.9,6.4,16.2,1.4,1,10,2023-01-22T07:21:23,2023-01-22T17:31:17,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722,0425W"
"Raleigh, NC",2023-01-23,53.4,37,45.3,53.4,35.9,42.7,34.5,69.3,0.103,100,12.5,rain,0,0,22.3,12.2,286.2,1013.1,70.7,8.8,92.7,7.8,5,10,2023-01-23T07:20:53,2023-01-23T17:32:20,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-24,56.3,29.3,40.5,56.3,29.3,39.7,26.2,60.3,0,0,0,,0,0,12.8,7.8,264.3,1025.2,15.3,9.9,159.8,13.8,6,10,2023-01-24T07:20:21,2023-01-24T17:33:22,0.1,Clear,Clear conditions throughout the day.,clear-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-25,63.8,33.2,49.6,63.8,33.2,48.4,44.8,83.7,0.504,100,50,rain,0,0,32.2,15.2,172.3,1013.8,84.3,8.8,17.1,1.6,1,10,2023-01-25T07:19:47,2023-01-25T17:34:25,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-26,60.1,38.9,49.1,60.1,38.9,47.8,35.4,60.8,0.016,100,8.33,rain,0,0,28.3,15.8,270.3,1012.6,54.5,9.9,157.4,13.7,7,10,2023-01-26T07:19:11,2023-01-26T17:35:28,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-27,51.5,30.2,39.9,51.5,26.6,37.9,24.8,57.4,0,0,0,,0,0,19.7,11.2,262.3,1022.9,28.2,9.9,164,14.1,6,10,2023-01-27T07:18:33,2023-01-27T17:36:31,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-28,60.8,30.3,44.5,60.8,25.4,42.7,26.6,52.3,0,0,0,,0,0,9.2,8.3,227.1,1028.2,28.6,9.9,158,13.6,6,10,2023-01-28T07:17:54,2023-01-28T17:37:34,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-29,61.3,34.6,49.1,61.3,32.2,48.3,35.2,59.9,0.001,100,4.17,rain,0,0,8.1,11.3,222.3,1025.9,76.4,9.9,110.5,9.6,4,10,2023-01-29T07:17:13,2023-01-29T17:38:37,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-30,64.1,49.8,54,64.1,48.3,53.8,50.1,87.6,0.33,100,33.33,rain,0,0,5.8,4.8,126.7,1021.7,89.1,7,95.7,8.2,6,10,2023-01-30T07:16:31,2023-01-30T17:39:40,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-01-31,57.5,49.2,54.4,57.5,47.8,54.4,52.9,94.7,0.097,100,29.17,rain,0,0,10.3,9.2,215.5,1020.6,98.5,3.2,30,2.6,1,10,2023-01-31T07:15:46,2023-01-31T17:40:43,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-01,54.7,40.3,43,54.7,34,39,39.8,88.6,0.154,100,41.67,rain,0,0,20.3,11.5,38.9,1023.1,100,8.3,31.4,2.6,1,10,2023-02-01T07:15:00,2023-02-01T17:41:46,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-02,42.3,37.1,39.6,41.8,32.2,37.6,36.8,89.7,0.395,100,87.5,rain,0,0,9.2,6.5,66.1,1022.1,100,5.6,30.5,2.8,2,10,2023-02-02T07:14:13,2023-02-02T17:42:49,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722,0425W"
"Raleigh, NC",2023-02-03,47.8,31.1,42.1,43.5,26.1,38.4,25,55.9,0.01,100,12.5,rain,0,0,24.1,12.6,320.7,1021,49.1,8.5,130.7,11.4,6,10,2023-02-03T07:13:24,2023-02-03T17:43:52,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-04,41.3,24.8,31.9,39.2,15.1,27.1,10,40.1,0,0,0,,0,0,11.4,10.4,106,1035.5,24.8,9.9,174.4,15.2,7,10,2023-02-04T07:12:34,2023-02-04T17:44:54,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-05,51.9,31.6,42,51.9,26.6,39.4,30,64,0.007,100,20.83,rain,0,0,10.3,10.2,225.3,1026,84.8,8.1,63.6,5.5,2,10,2023-02-05T07:11:42,2023-02-05T17:45:57,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-06,63.5,40.2,50.2,63.5,36.4,48.9,35.2,62.3,0,0,0,,0,0,21.9,11.8,314.3,1019.4,29.3,8.1,175.8,15.2,7,10,2023-02-06T07:10:48,2023-02-06T17:46:59,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722,0425W"
"Raleigh, NC",2023-02-07,64.8,32.8,49,64.8,32.8,47.8,33.6,57.9,0,0,0,,0,0,16.7,13.4,195,1026.6,61.2,9.9,168.8,14.7,6,10,2023-02-07T07:09:53,2023-02-07T17:48:02,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722,0425W"
"Raleigh, NC",2023-02-08,73.6,43.1,56.1,73.6,40.1,55.3,39.4,55.9,0,0,0,,0,0,17.2,8.5,255.7,1024.7,57.9,9.9,165.8,14.4,6,10,2023-02-08T07:08:57,2023-02-08T17:49:03,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722,0425W"
"Raleigh, NC",2023-02-09,72.8,49,62.2,72.8,47.6,62.1,50.9,67.6,0,0,0,,0,0,29.1,20.6,211.1,1020.7,71.7,9.9,114.4,9.9,6,10,2023-02-09T07:07:59,2023-02-09T17:50:05,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-10,72.8,57.8,65.3,72.8,57.8,65.3,50.2,61.6,0.055,100,12.5,rain,0,0,18.3,13,248.8,1017.5,81.3,9.9,144.2,12.4,7,10,2023-02-10T07:07:00,2023-02-10T17:51:07,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-11,56.4,47.4,52.5,56.4,42.3,51.7,30.7,43.9,0.001,100,4.17,rain,0,0,19.5,11.8,51.8,1024,85.2,9.9,88.3,7.6,4,10,2023-02-11T07:06:00,2023-02-11T17:52:08,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-12,45.2,37.8,41.2,43.1,28.1,35.9,38.2,88.9,1.164,100,87.5,rain,0,0,29.8,17.9,26.4,1009.6,100,4.8,29.6,2.5,1,10,2023-02-12T07:04:59,2023-02-12T17:53:09,0.74,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-13,65.1,39.3,50.5,65.1,37.5,49.5,32.3,55.9,0.032,100,12.5,rain,0,0,21.9,12.2,288.7,1010,38.4,9.2,193.9,16.9,7,10,2023-02-13T07:03:56,2023-02-13T17:54:10,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-14,67.9,36.4,52.4,67.9,36.4,52.1,32.1,49.8,0,0,0,,0,0,11.4,7.4,138.7,1018.9,31.1,9.9,192,16.8,7,10,2023-02-14T07:02:52,2023-02-14T17:55:10,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-15,74,48.7,60.6,74,47.2,60.4,45.3,59.7,0,0,0,,0,0,29.7,17.7,219.3,1020.8,68.3,9.9,156.5,13.4,7,10,2023-02-15T07:01:46,2023-02-15T17:56:10,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-16,76.5,55.9,65.8,76.5,55.9,65.8,55,69.7,0,0,0,,0,0,37,21.1,220.4,1018.2,71.9,9.9,109.3,9.3,5,10,2023-02-16T07:00:40,2023-02-16T17:57:10,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-17,70.1,40.5,60.3,70.1,35.5,59.6,51.2,72.8,0.176,100,33.33,rain,0,0,36.5,22.8,232.3,1011.2,79.7,9.4,39.9,3.4,3,10,2023-02-17T06:59:33,2023-02-17T17:58:09,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-18,53.4,29.2,40.8,53.4,29.2,39.1,21.5,47.7,0,0,0,,0,0,21.9,9.2,336.6,1029.2,4.8,9.9,206.4,17.9,7,10,2023-02-18T06:58:24,2023-02-18T17:59:08,0.95,Clear,Clear conditions throughout the day.,clear-day,"KLHZ,72214103731,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-19,59.9,32.9,47.3,59.9,32.9,45.8,37.6,70.4,0.01,100,4.17,rain,0,0,16.1,13.3,216.3,1025.8,78.1,9.7,100.4,8.7,6,10,2023-02-19T06:57:14,2023-02-19T18:00:07,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KLHZ,72214103731,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-20,60.3,47.8,53.8,60.3,44.7,53.1,45.7,75.4,0,0,0,,0,0,15,9.6,222.8,1012.2,82,9.9,62.2,5.5,3,10,2023-02-20T06:56:04,2023-02-20T18:01:05,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,1327W,KJNX,KRDU,72306013722"
"Raleigh, NC",2023-02-21,74.6,50.3,61.8,74.6,50.3,61.8,44.6,56.6,0,0,0,,0,0,26.5,16.4,264,1007.3,69.4,9.9,168.3,14.6,7,10,2023-02-21T06:54:52,2023-02-21T18:02:04,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-22,80.1,46.8,64.2,81,46.8,64.2,51.9,64.9,0,0,0,,0,0,26.1,16.6,210,1014.7,67.2,9.9,376.9,32.3,7,10,2023-02-22T06:53:40,2023-02-22T18:03:01,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,0789W,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-23,83.5,64.6,71.8,84.8,64.6,72.1,62.2,73.4,0.121,100,8.33,rain,0,0,30.5,18.8,228.9,1015.6,49.3,9.9,453.3,39.3,6,10,2023-02-23T06:52:26,2023-02-23T18:03:59,0.11,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KLHZ,0789W,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-24,71.1,59.4,64.9,71.1,59.4,64.9,39.3,49.6,0,0,0,,0,0,24.3,14.1,333.5,1023.9,54.7,9.8,187.8,16.3,7,10,2023-02-24T06:51:12,2023-02-24T18:04:56,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-25,58.7,46.6,49.7,58.7,45,49.1,37.4,66.2,0.113,100,29.17,rain,0,0,26,13.2,100.2,1025.3,97.1,8.7,26.2,2.2,1,10,2023-02-25T06:49:57,2023-02-25T18:05:52,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KLHZ,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-26,55.2,46.2,50.3,55.2,45.6,50.1,46,85.4,0,0,0,,0,0,13.9,12.8,232.1,1017.1,97.4,8.9,68.6,6,3,10,2023-02-26T06:48:41,2023-02-26T18:06:49,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"KLHZ,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-27,67.4,46.8,57.3,67.4,46.5,57.2,48.5,74.8,0.009,100,4.17,rain,0,0,27.4,15.7,171.7,1009.3,92.1,7.7,144.8,12.5,7,10,2023-02-27T06:47:24,2023-02-27T18:07:45,0.25,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-02-28,78.1,53.3,66.7,78.1,53.3,66.7,47.3,53.7,0,0,0,,0,0,20.8,12.7,268.2,1006,26,9.8,199.1,17.2,8,10,2023-02-28T06:46:06,2023-02-28T18:08:40,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-03-01,68.2,49.6,58.1,68.2,46.8,57.9,47.6,68.8,0,0,0,,0,0,20.8,10.4,79.6,1015.7,63.6,9.9,135.7,11.8,6,10,2023-03-01T06:44:48,2023-03-01T18:09:36,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-03-02,66.1,56.8,61.7,66.1,56.8,61.7,57.3,86,0.531,100,25,rain,0,0,12.8,7.2,262.8,1009.2,87.5,8.5,58.2,4.9,3,10,2023-03-02T06:43:29,2023-03-02T18:10:31,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-03-03,73.6,58.3,63.9,73.6,58.3,63.9,58.2,82.4,0.098,100,20.83,rain,0,0,40.8,26.1,154,1006.5,92,9.2,88.9,7.7,6,10,2023-03-03T06:42:09,2023-03-03T18:11:26,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KLHZ,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-03-04,69.9,49.9,62.3,69.9,49.9,62.3,41.5,48.8,0.029,100,8.33,rain,0,0,35.5,16.8,276.4,1008,22,9.9,232.1,20.1,8,10,2023-03-04T06:40:49,2023-03-04T18:12:20,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-03-05,67.7,37.2,53.2,67.7,37.2,53.2,34.1,52.2,0,0,0,,0,0,10.3,5.8,332.8,1022.4,8.7,9.9,232.4,20.2,8,10,2023-03-05T06:39:28,2023-03-05T18:13:14,0.44,Clear,Clear conditions throughout the day.,clear-day,"KLHZ,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-03-06,72.7,40.7,56.9,72.7,40.7,56.9,41.7,59.4,0,0,0,,0,0,20,12.4,223.5,1019.7,37.7,9.9,213.8,18.6,8,10,2023-03-06T06:38:07,2023-03-06T18:14:08,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-03-07,75,49,62.8,75,45.8,62.7,39.5,48.8,0,0,0,,0,0,28.4,15.4,300.7,1013.3,16.9,9.9,231.2,20.1,8,10,2023-03-07T06:36:45,2023-03-07T18:15:02,0.5,Clear,Clear conditions throughout the day.,clear-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-03-08,59.6,40.1,48.6,59.6,36.8,46.9,21.7,35.6,0,0,0,,0,0,24.2,11.4,359.5,1023.2,28.9,9.9,230.9,20,8,10,2023-03-08T06:35:22,2023-03-08T18:15:55,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-03-09,61.8,33.3,47.3,61.8,33.3,47,30.7,56.8,0,0,0,,0,0,11.4,8,37.7,1023.3,51.7,9.9,224.3,19.3,8,10,2023-03-09T06:33:59,2023-03-09T18:16:48,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-03-10,53.4,47.6,50,53.4,44.4,48.9,43.5,79.8,0.169,100,33.33,rain,0,0,25.3,11.3,190,1012.9,91.8,6.7,25,2,1,10,2023-03-10T06:32:36,2023-03-10T18:17:41,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
"Raleigh, NC",2023-03-11,54.8,40.6,47.3,54.8,36.6,44.7,28.1,48,0,0,0,,0,0,27.5,13.8,330.9,1012.1,51.4,9.9,227.2,19.6,8,10,2023-03-11T06:31:12,2023-03-11T18:18:33,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLHZ,72214103731,72213103713,KJNX,1327W,KRDU,72306013722"
